route_id_x;route_long_name_x;stop_id;stop_name_x;OperatorName_x;ArRTown;Pointgeo_x;Nom_commune_x;ArRAccessibility;latitude_x;longitude_x;stop_lon;stop_lat;Nom_commune_y;Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne
IDFM:C01114;82;IDFM:26755;Campagne Première;RATP;Paris 6e;48.8408173785211,2.3331843243724704;Paris;True;48.8408173785211;2.3331843243724704;2.3331843243724704;48.8408173785211;Paris;;;;;;;;;;;;;
IDFM:C01114;82;IDFM:26755;Campagne Première;RATP;Paris 6e;48.8408173785211,2.3331843243724704;Paris;True;48.8408173785211;2.3331843243724704;2.3331843243724704;48.8408173785211;Paris;;;;;;;;;;;;;
IDFM:C01413;N01;IDFM:26755;Campagne Première;RATP;Paris 6e;48.8408173785211,2.3331843243724704;Paris;True;48.8408173785211;2.3331843243724704;2.3331843243724704;48.8408173785211;Paris;;;;;;;;;;;;;
IDFM:C01413;N01;IDFM:26755;Campagne Première;RATP;Paris 6e;48.8408173785211,2.3331843243724704;Paris;True;48.8408173785211;2.3331843243724704;2.3331843243724704;48.8408173785211;Paris;;;;;;;;;;;;;
IDFM:C01413;N01;IDFM:26755;Campagne Première;RATP;Paris 6e;48.8408173785211,2.3331843243724704;Paris;True;48.8408173785211;2.3331843243724704;2.3331843243724704;48.8408173785211;Paris;;;;;;;;;;;;;
IDFM:C01105;69;IDFM:23316;Bosquet - Saint-Dominique;RATP;Paris 7e;48.8588532796244,2.3038399182350378;Paris;True;48.8588532796244;2.3038399182350378;2.3038399182350378;48.8588532796244;Paris;;;;;;;;;;;;;
IDFM:C01105;69;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01105;69;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01105;69;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01105;69;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01097;61;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01097;61;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01097;61;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01097;61;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01398;N34;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01398;N34;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01398;N34;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01398;N34;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01416;N16;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01416;N16;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01416;N16;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01416;N16;IDFM:26303;Folie Regnault - Chemin Vert;RATP;Paris 11e;48.86193464753816,2.385324075659091;Paris;True;48.86193464753816;2.385324075659091;2.385324075659091;48.86193464753816;Paris;;;;;;;;;;;;;
IDFM:C01106;70;IDFM:26082;Les Moulins - Camping;RATP;Paris 16e;48.86544133005312,2.2339573113313165;Paris;True;48.86544133005312;2.2339573113313165;2.2339573113313165;48.86544133005312;Paris;;;;;;;;;;;;;
IDFM:C01106;70;IDFM:26082;Les Moulins - Camping;RATP;Paris 16e;48.86544133005312,2.2339573113313165;Paris;True;48.86544133005312;2.2339573113313165;2.2339573113313165;48.86544133005312;Paris;;;;;;;;;;;;;
