route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;Pointgeo;Nom_commune;ArRAccessibility;latitude;longitude
IDFM:C01072;20;IDFM:39465;Couronnes;RATP;Paris 20e;48.86885557172425,2.3810572381347734;Paris;true;48.86885557172425;2.381057238134773
IDFM:C01072;20;IDFM:37262;Goncourt;RATP;Paris 10e;48.869943638126436,2.3706834037017646;Paris;true;48.86994363812644;2.370683403701765
IDFM:C01072;20;IDFM:34187;Wagram - Pereire;RATP;Paris 17e;48.88740617173466,2.3051765051092663;Paris;true;48.88740617173466;2.3051765051092663
IDFM:C01073;21;IDFM:37510;Gare Saint-Lazare - Rome;RATP;Paris 8e;48.875802659065286,2.323655927472191;Paris;true;48.875802659065286;2.323655927472191
IDFM:C01073;21;IDFM:40818;Haussmann - Mogador;RATP;Paris 9e;48.87403823952702,2.3313547309894664;Paris;true;48.87403823952702;2.3313547309894664
IDFM:C01073;21;IDFM:21698;Porte de Saint-Ouen;RATP;Paris 18e;48.89805705604687,2.3293412178676056;Paris;true;48.89805705604687;2.3293412178676056
IDFM:C01073;21;IDFM:29857;Cité Universitaire;RATP;Paris 14e;48.82152389787098,2.3409494005421077;Paris;true;48.82152389787098;2.340949400542108
IDFM:C01074;22;IDFM:9130;Église d'Auteuil;RATP;Paris 16e;48.84776487020436,2.2692661977327147;Paris;true;48.84776487020436;2.2692661977327147
IDFM:C01075;24;IDFM:25724;Baron Le Roy (rue);RATP;Paris 12e;48.83464445743033,2.388098119768368;Paris;true;48.83464445743033;2.388098119768368
IDFM:C01075;24;IDFM:26745;Saint-Marcel - Jeanne d'Arc;RATP;Paris 13e;48.83815698484916,2.356489005884563;Paris;true;48.83815698484916;2.356489005884563
IDFM:C01076;26;IDFM:26550;Pyrénées - Bagnolet;RATP;Paris 20e;48.85955354568843,2.40172183164985;Paris;true;48.85955354568843;2.40172183164985
IDFM:C01123;92;IDFM:37359;Gare Montparnasse;RATP;Paris 15e;48.841210057656134,2.3214478966513785;Paris;true;48.84121005765613;2.3214478966513785
IDFM:C01076;26;IDFM:28631;Gare Saint-Lazare - Budapest;RATP;Paris 9e;48.87569757847002,2.3273522004021783;Paris;true;48.87569757847002;2.3273522004021783
IDFM:C01123;92;IDFM:27084;Alésia - Maine;RATP;Paris 14e;48.828296921598714,2.326547119682986;Paris;true;48.82829692159872;2.326547119682986
IDFM:C01076;26;IDFM:26763;Saint-Georges - Châteaudun;RATP;Paris 9e;48.87600201540426,2.336783286098106;Paris;true;48.87600201540426;2.336783286098106
IDFM:C01123;92;IDFM:26789;Alma - Marceau;RATP;Paris 8e;48.86495083271256,2.300745857295951;Paris;true;48.86495083271256;2.300745857295951
IDFM:C01076;26;IDFM:29414;Pyrénées - Ménilmontant;RATP;Paris 20e;48.869581971018505,2.39472216470484;Paris;true;48.869581971018505;2.39472216470484
IDFM:C01123;92;IDFM:37393;Bassano;RATP;Paris 8e;48.87005287671628,2.2981416454384846;Paris;true;48.87005287671628;2.2981416454384846
IDFM:C01076;26;IDFM:26556;Pyrénées - Bagnolet;RATP;Paris 20e;48.85886408664451,2.40232946152185;Paris;true;48.85886408664451;2.40232946152185
IDFM:C01077;27;IDFM:36169;Porte d'Ivry;RATP;Paris 13e;48.82138233762882,2.369744085924675;Paris;true;48.82138233762882;2.369744085924675
IDFM:C01077;27;IDFM:420863;Musée du Louvre;RATP;Paris 1er;48.86207882341969,2.334915917788904;Paris;true;48.86207882341969;2.334915917788904
IDFM:C01124;93;IDFM:25778;Lisbonne - Mairie du 8e;RATP;Paris 8e;48.87755062022042,2.3163113180545927;Paris;true;48.87755062022042;2.3163113180545927
IDFM:C01077;27;IDFM:30157;Pont Neuf - Quai des Orfèvres;RATP;Paris 1er;48.856548488859545,2.341542213308552;Paris;true;48.856548488859545;2.341542213308552
IDFM:C01124;93;IDFM:25781;Malesherbes - Courcelles;RATP;Paris 8e;48.88065242826715,2.3130116740316002;Paris;true;48.88065242826715;2.3130116740316
IDFM:C01077;27;IDFM:27068;Luxembourg;RATP;Paris 5e;48.84648973309117,2.340824451416628;Paris;true;48.84648973309117;2.340824451416628
IDFM:C01125;94;IDFM:22719;Havre - Haussmann;RATP;Paris 8e;48.87337369686917,2.32671415843355;Paris;true;48.87337369686917;2.32671415843355
IDFM:C01078;28;IDFM:39484;École Militaire;RATP;Paris 7e;48.85474919092082,2.3064160976871797;Paris;true;48.85474919092082;2.30641609768718
IDFM:C01125;94;IDFM:10298;Concorde - Royale;RATP;Paris 8e;48.867287106224886,2.322280586108491;Paris;true;48.867287106224886;2.322280586108491
IDFM:C01125;94;IDFM:34173;Rome - Batignolles;RATP;Paris 8e;48.88174883851085,2.3207560632991364;Paris;true;48.88174883851085;2.3207560632991364
IDFM:C01079;29;IDFM:25302;Docteur Netter;RATP;Paris 12e;48.844802145781095,2.4049161821011764;Paris;true;48.844802145781095;2.4049161821011764
IDFM:C01126;95;IDFM:460489;Porte de Vanves;RATP;Paris 14e;48.82731037992456,2.305023942802538;Paris;true;48.82731037992456;2.305023942802538
IDFM:C01126;95;IDFM:28263;Falguière;RATP;Paris 15e;48.836605402101846,2.310458664987841;Paris;true;48.836605402101846;2.310458664987841
IDFM:C01079;29;IDFM:37355;Opéra;RATP;Paris 9e;48.871448097491985,2.3313470807046435;Paris;true;48.87144809749199;2.3313470807046435
IDFM:C01079;29;IDFM:36096;Picpus - Reuilly;RATP;Paris 12e;48.83954019486667,2.3993764732901237;Paris;true;48.83954019486667;2.399376473290124
IDFM:C01126;95;IDFM:22749;Havre - Haussmann;RATP;Paris 9e;48.873209270299675,2.327861514202696;Paris;true;48.87320927029968;2.327861514202696
IDFM:C01080;30;IDFM:37368;Pont de Grenelle - Place Fernand Forest;RATP;Paris 15e;48.848805719085796,2.282238503579545;Paris;true;48.8488057190858;2.282238503579545
IDFM:C01126;95;IDFM:37143;Saint-Germain-des-Prés;RATP;Paris 6e;48.85327866496085,2.332493346725671;Paris;true;48.85327866496085;2.332493346725671
IDFM:C01080;30;IDFM:22807;Kléber - Boissière;RATP;Paris 16e;48.86701150665934,2.29024872790574;Paris;true;48.86701150665934;2.29024872790574
IDFM:C01126;95;IDFM:460490;Porte de Vanves - Place Simard;RATP;Paris 14e;48.82626472576811,2.3046156167105596;Paris;true;48.82626472576811;2.30461561671056
IDFM:C01080;30;IDFM:39794;Pigalle;RATP;Paris 9e;48.882183706090196,2.3373727253941285;Paris;true;48.8821837060902;2.3373727253941285
IDFM:C01081;31;IDFM:28250;Ternes;RATP;Paris 17e;48.878970003526696,2.2989350348869912;Paris;true;48.878970003526696;2.2989350348869912
IDFM:C01082;32;IDFM:8441;Albert de Mun;RATP;Paris 16e;48.86391546099588,2.2913814139613393;Paris;true;48.86391546099588;2.2913814139613398
IDFM:C01084;39;IDFM:29789;Magenta - Maubeuge;RATP;Paris 10e;48.88028162573714,2.351332429109297;Paris;true;48.88028162573714;2.351332429109297
IDFM:C01084;39;IDFM:8094;Colonel Pierre Avia;RATP;Paris 15e;48.829870091615476,2.2756335122888673;Paris;true;48.82987009161548;2.275633512288868
IDFM:C01085;42;IDFM:23520;Versailles - Chardon Lagache;RATP;Paris 16e;48.83875577411084,2.262362118640788;Paris;true;48.83875577411084;2.262362118640788
IDFM:C01085;42;IDFM:25749;Place Balard;RATP;Paris 15e;48.837273805189334,2.277424409844155;Paris;true;48.83727380518933;2.277424409844155
IDFM:C01085;42;IDFM:23472;Champ de Mars - Suffren;RATP;Paris 7e;48.854961940055205,2.296641302545337;Paris;true;48.854961940055205;2.296641302545337
IDFM:C01085;42;IDFM:27334;Champs-Élysées - Clemenceau;RATP;Paris 8e;48.867881663227706,2.312989244821106;Paris;true;48.867881663227706;2.312989244821106
IDFM:C01085;42;IDFM:8413;Madeleine;RATP;Paris 8e;48.87012878196468,2.3254200778949814;Paris;true;48.87012878196468;2.3254200778949814
